game,numPlayers,ai,run,player,score,rank,time
Cuckoo,6,PRRRRR,53,2,0,6,1303
Cuckoo,6,PRRRRR,53,3,1,1,1303
Cuckoo,6,PRRRRR,53,4,1,1,1303
Cuckoo,6,PRRRRR,53,5,1,1,1303
Cuckoo,6,PRRRRR,53,6,1,1,1303
Cuckoo,6,PRRRRR,54,1,1,1,971
Cuckoo,6,PRRRRR,54,2,0,6,971
Cuckoo,6,PRRRRR,54,3,1,1,971
Cuckoo,6,PRRRRR,54,4,1,1,971
Cuckoo,6,PRRRRR,54,5,1,1,971
Cuckoo,6,PRRRRR,54,6,1,1,971
Cuckoo,6,PRRRRR,55,1,1,1,1985
Cuckoo,6,PRRRRR,55,2,1,1,1985
Cuckoo,6,PRRRRR,55,3,0,6,1985
Cuckoo,6,PRRRRR,55,4,1,1,1985
Cuckoo,6,PRRRRR,55,5,1,1,1985
Cuckoo,6,PRRRRR,55,6,1,1,1985
Cuckoo,6,PRRRRR,56,1,1,1,960
Cuckoo,6,PRRRRR,56,2,1,1,960
Cuckoo,6,PRRRRR,56,3,0,6,960
Cuckoo,6,PRRRRR,56,4,1,1,960
Cuckoo,6,PRRRRR,56,5,1,1,960
Cuckoo,6,PRRRRR,56,6,1,1,960
Cuckoo,6,PRRRRR,57,1,1,1,941
Cuckoo,6,PRRRRR,57,2,1,1,941
Cuckoo,6,PRRRRR,57,3,1,1,941
Cuckoo,6,PRRRRR,57,4,0,6,941
Cuckoo,6,PRRRRR,57,5,1,1,941
Cuckoo,6,PRRRRR,57,6,1,1,941
Cuckoo,6,PRRRRR,58,1,1,1,951
Cuckoo,6,PRRRRR,58,2,0,6,951
Cuckoo,6,PRRRRR,58,3,1,1,951
Cuckoo,6,PRRRRR,58,4,1,1,951
Cuckoo,6,PRRRRR,58,5,1,1,951
Cuckoo,6,PRRRRR,58,6,1,1,951
Cuckoo,6,PRRRRR,59,1,1,1,945
Cuckoo,6,PRRRRR,59,2,1,1,945
Cuckoo,6,PRRRRR,59,3,1,1,945
Cuckoo,6,PRRRRR,59,4,1,1,945
Cuckoo,6,PRRRRR,59,5,0,6,945
Cuckoo,6,PRRRRR,59,6,1,1,945
Cuckoo,6,PRRRRR,60,1,1,1,979
Cuckoo,6,PRRRRR,60,2,1,1,979
Cuckoo,6,PRRRRR,60,3,0,6,979
Cuckoo,6,PRRRRR,60,4,1,1,979
Cuckoo,6,PRRRRR,60,5,1,1,979
Cuckoo,6,PRRRRR,60,6,1,1,979
Cuckoo,6,PRRRRR,61,1,1,1,1641
Cuckoo,6,PRRRRR,61,2,1,1,1641
Cuckoo,6,PRRRRR,61,3,1,1,1641
Cuckoo,6,PRRRRR,61,4,0,6,1641
Cuckoo,6,PRRRRR,61,5,1,1,1641
Cuckoo,6,PRRRRR,61,6,1,1,1641
Cuckoo,6,PRRRRR,62,1,1,1,970
Cuckoo,6,PRRRRR,62,2,1,1,970
Cuckoo,6,PRRRRR,62,3,1,1,970
Cuckoo,6,PRRRRR,62,4,1,1,970
Cuckoo,6,PRRRRR,62,5,0,6,970
Cuckoo,6,PRRRRR,62,6,1,1,970
Cuckoo,6,PRRRRR,63,1,1,1,956
Cuckoo,6,PRRRRR,63,2,1,1,956
Cuckoo,6,PRRRRR,63,3,0,6,956
Cuckoo,6,PRRRRR,63,4,1,1,956
Cuckoo,6,PRRRRR,63,5,1,1,956
Cuckoo,6,PRRRRR,63,6,1,1,956
Cuckoo,6,PRRRRR,64,1,1,1,931
Cuckoo,6,PRRRRR,64,2,1,1,931
Cuckoo,6,PRRRRR,64,3,1,1,931
Cuckoo,6,PRRRRR,64,4,0,6,931
Cuckoo,6,PRRRRR,64,5,1,1,931
Cuckoo,6,PRRRRR,64,6,1,1,931
Cuckoo,6,PRRRRR,65,1,1,1,1997
Cuckoo,6,PRRRRR,65,2,0,6,1997
Cuckoo,6,PRRRRR,65,3,1,1,1997
Cuckoo,6,PRRRRR,65,4,1,1,1997
Cuckoo,6,PRRRRR,65,5,1,1,1997
Cuckoo,6,PRRRRR,65,6,1,1,1997
Cuckoo,6,PRRRRR,66,1,1,1,2000
Cuckoo,6,PRRRRR,66,2,0,6,2000
Cuckoo,6,PRRRRR,66,3,1,1,2000
Cuckoo,6,PRRRRR,66,4,1,1,2000
Cuckoo,6,PRRRRR,66,5,1,1,2000
Cuckoo,6,PRRRRR,66,6,1,1,2000
Cuckoo,6,PRRRRR,67,1,1,1,2598
Cuckoo,6,PRRRRR,67,2,1,1,2598
Cuckoo,6,PRRRRR,67,3,1,1,2598
Cuckoo,6,PRRRRR,67,4,1,1,2598
Cuckoo,6,PRRRRR,67,5,0,6,2598
Cuckoo,6,PRRRRR,67,6,1,1,2598
Cuckoo,6,PRRRRR,68,1,1,1,1168
Cuckoo,6,PRRRRR,68,2,1,1,1168
Cuckoo,6,PRRRRR,68,3,0,6,1168
Cuckoo,6,PRRRRR,68,4,1,1,1168
Cuckoo,6,PRRRRR,68,5,1,1,1168
Cuckoo,6,PRRRRR,68,6,1,1,1168
Cuckoo,6,PRRRRR,69,1,1,1,901
Cuckoo,6,PRRRRR,69,2,1,1,901
Cuckoo,6,PRRRRR,69,3,1,1,901
Cuckoo,6,PRRRRR,69,4,0,6,901
Cuckoo,6,PRRRRR,69,5,1,1,901
Cuckoo,6,PRRRRR,69,6,1,1,901
Cuckoo,6,PRRRRR,70,1,1,1,953
Cuckoo,6,PRRRRR,70,2,1,1,953
Cuckoo,6,PRRRRR,70,3,1,1,953
Cuckoo,6,PRRRRR,70,4,1,1,953
Cuckoo,6,PRRRRR,70,5,1,1,953
