game,numPlayers,ai,run,move,player,choices,choice,time
Agram,3,PRR,29,1,1,6,3,10187
Agram,3,PRR,29,2,2,1,1,0
Agram,3,PRR,29,3,3,1,1,0
Agram,3,PRR,29,4,2,5,4,0
Agram,3,PRR,29,5,3,5,5,0
Agram,3,PRR,29,6,1,2,1,2325
Agram,3,PRR,29,7,2,4,2,0
Agram,3,PRR,29,8,3,3,3,0
Agram,3,PRR,29,9,1,4,4,3585
Agram,3,PRR,29,10,2,3,3,0
Agram,3,PRR,29,11,3,3,1,0
Agram,3,PRR,29,12,1,1,1,0
Agram,3,PRR,29,13,1,2,1,1214
Agram,3,PRR,29,14,2,2,1,0
Agram,3,PRR,29,15,3,1,1,0
Agram,3,PRR,29,16,1,1,1,0
Agram,3,PRR,29,17,2,1,1,0
Agram,3,PRR,29,18,3,1,1,0
Agram,3,PRR,30,1,1,6,2,10683
Agram,3,PRR,30,2,2,1,1,0
Agram,3,PRR,30,3,3,1,1,0
Agram,3,PRR,30,4,3,5,3,0
Agram,3,PRR,30,5,1,2,2,2687
Agram,3,PRR,30,6,2,5,4,0
Agram,3,PRR,30,7,1,4,2,4486
Agram,3,PRR,30,8,2,4,1,0
Agram,3,PRR,30,9,3,4,1,0
Agram,3,PRR,30,10,1,3,2,2591
Agram,3,PRR,30,11,2,1,1,0
Agram,3,PRR,30,12,3,1,1,0
Agram,3,PRR,30,13,1,2,1,1235
Agram,3,PRR,30,14,2,2,2,0
Agram,3,PRR,30,15,3,1,1,0
Agram,3,PRR,30,16,1,1,1,0
Agram,3,PRR,30,17,2,1,1,0
Agram,3,PRR,30,18,3,1,1,0
Agram,3,PRR,31,1,1,6,1,10841
Agram,3,PRR,31,2,2,1,1,0
Agram,3,PRR,31,3,3,4,1,0
Agram,3,PRR,31,4,2,5,5,0
Agram,3,PRR,31,5,3,5,5,0
Agram,3,PRR,31,6,1,2,2,2283
Agram,3,PRR,31,7,1,4,1,4534
Agram,3,PRR,31,8,2,4,2,0
Agram,3,PRR,31,9,3,2,2,0
Agram,3,PRR,31,10,3,3,3,0
Agram,3,PRR,31,11,1,1,1,0
Agram,3,PRR,31,12,2,3,1,0
Agram,3,PRR,31,13,1,2,2,1223
Agram,3,PRR,31,14,2,1,1,0
Agram,3,PRR,31,15,3,2,2,0
Agram,3,PRR,31,16,2,1,1,0
Agram,3,PRR,31,17,3,1,1,0
Agram,3,PRR,31,18,1,1,1,0
Agram,3,PRR,32,1,1,6,5,10302
Agram,3,PRR,32,2,2,2,2,0
Agram,3,PRR,32,3,3,3,2,0
Agram,3,PRR,32,4,3,5,4,0
Agram,3,PRR,32,5,1,5,4,6616
Agram,3,PRR,32,6,2,1,1,0
Agram,3,PRR,32,7,2,4,4,0
Agram,3,PRR,32,8,3,4,1,0
Agram,3,PRR,32,9,1,2,2,1785
Agram,3,PRR,32,10,2,3,1,0
Agram,3,PRR,32,11,3,3,2,0
Agram,3,PRR,32,12,1,1,1,0
Agram,3,PRR,32,13,2,2,2,0
Agram,3,PRR,32,14,3,2,2,0
Agram,3,PRR,32,15,1,1,1,0
Agram,3,PRR,32,16,1,1,1,0
Agram,3,PRR,32,17,2,1,1,0
Agram,3,PRR,32,18,3,1,1,0
Agram,3,PRR,33,1,1,6,5,10319
Agram,3,PRR,33,2,2,2,1,0
Agram,3,PRR,33,3,3,1,1,0
Agram,3,PRR,33,4,3,5,4,0
Agram,3,PRR,33,5,1,3,1,4099
Agram,3,PRR,33,6,2,1,1,0
Agram,3,PRR,33,7,2,4,1,0
Agram,3,PRR,33,8,3,1,1,0
Agram,3,PRR,33,9,1,1,1,0
Agram,3,PRR,33,10,3,3,3,0
Agram,3,PRR,33,11,1,2,1,1536
Agram,3,PRR,33,12,2,3,2,0
Agram,3,PRR,33,13,1,2,2,1214
Agram,3,PRR,33,14,2,2,2,0
Agram,3,PRR,33,15,3,1,1,0
Agram,3,PRR,33,16,3,1,1,0
Agram,3,PRR,33,17,1,1,1,0
Agram,3,PRR,33,18,2,1,1,0
Agram,3,PRR,34,1,1,6,3,11753
Agram,3,PRR,34,2,2,2,1,0
Agram,3,PRR,34,3,3,1,1,0
Agram,3,PRR,34,4,2,5,3,0
Agram,3,PRR,34,5,3,5,4,0
Agram,3,PRR,34,6,1,5,4,5811
Agram,3,PRR,34,7,2,4,1,0
Agram,3,PRR,34,8,3,2,1,0
Agram,3,PRR,34,9,1,2,2,1780
