game,numPlayers,ai,run,move,player,choices,choice,time
Golf6,4,PRRR,10,20,2,6,4,0
Golf6,4,PRRR,10,21,3,2,1,0
Golf6,4,PRRR,10,22,3,6,2,0
Golf6,4,PRRR,10,23,4,2,2,0
Golf6,4,PRRR,10,24,4,7,6,0
Golf6,4,PRRR,10,25,1,2,1,965
Golf6,4,PRRR,10,26,1,6,6,2711
Golf6,4,PRRR,10,27,2,2,2,0
Golf6,4,PRRR,10,28,2,7,1,0
Golf6,4,PRRR,10,29,3,2,1,0
Golf6,4,PRRR,10,30,3,6,2,0
Golf6,4,PRRR,10,31,4,2,2,0
Golf6,4,PRRR,10,32,4,7,4,0
Golf6,4,PRRR,10,33,1,2,1,870
Golf6,4,PRRR,10,34,1,6,1,2469
Golf6,4,PRRR,10,35,2,2,2,0
Golf6,4,PRRR,10,36,2,7,4,0
Golf6,4,PRRR,10,37,3,2,1,0
Golf6,4,PRRR,10,38,3,6,2,0
Golf6,4,PRRR,10,39,4,2,1,0
Golf6,4,PRRR,10,40,4,6,5,0
Golf6,4,PRRR,10,41,1,2,2,742
Golf6,4,PRRR,10,42,1,7,6,2363
Golf6,4,PRRR,10,43,2,2,1,0
Golf6,4,PRRR,10,44,2,6,2,0
Golf6,4,PRRR,10,45,3,2,2,0
Golf6,4,PRRR,10,46,3,7,3,0
Golf6,4,PRRR,10,47,4,2,1,0
Golf6,4,PRRR,10,48,4,6,5,0
Golf6,4,PRRR,10,49,1,2,1,573
Golf6,4,PRRR,10,50,1,6,2,1560
Golf6,4,PRRR,11,1,1,6,4,3304
Golf6,4,PRRR,11,2,1,5,3,2761
Golf6,4,PRRR,11,3,2,6,3,0
Golf6,4,PRRR,11,4,2,5,5,0
Golf6,4,PRRR,11,5,3,6,5,0
Golf6,4,PRRR,11,6,3,5,1,0
Golf6,4,PRRR,11,7,4,6,3,0
Golf6,4,PRRR,11,8,4,5,3,0
Golf6,4,PRRR,11,9,1,2,2,1075
Golf6,4,PRRR,11,10,1,7,7,3527
Golf6,4,PRRR,11,11,2,2,1,0
Golf6,4,PRRR,11,12,2,6,5,0
Golf6,4,PRRR,11,13,3,2,1,0
Golf6,4,PRRR,11,14,3,6,5,0
Golf6,4,PRRR,11,15,4,2,2,0
Golf6,4,PRRR,11,16,4,7,5,0
Golf6,4,PRRR,11,17,1,2,1,971
Golf6,4,PRRR,11,18,1,6,1,2701
Golf6,4,PRRR,11,19,2,2,2,0
Golf6,4,PRRR,11,20,2,7,5,0
Golf6,4,PRRR,11,21,3,2,1,0
Golf6,4,PRRR,11,22,3,6,4,0
Golf6,4,PRRR,11,23,4,2,2,0
Golf6,4,PRRR,11,24,4,7,7,0
Golf6,4,PRRR,11,25,1,2,2,737
Golf6,4,PRRR,11,26,1,7,6,2424
Golf6,4,PRRR,11,27,2,2,2,0
Golf6,4,PRRR,11,28,2,7,2,0
Golf6,4,PRRR,11,29,3,2,2,0
Golf6,4,PRRR,11,30,3,7,2,0
Golf6,4,PRRR,11,31,4,2,1,0
Golf6,4,PRRR,11,32,4,6,5,0
Golf6,4,PRRR,11,33,1,2,2,434
Golf6,4,PRRR,11,34,1,7,3,1380
Golf6,4,PRRR,12,1,1,6,2,3229
Golf6,4,PRRR,12,2,1,5,2,2932
Golf6,4,PRRR,12,3,2,6,5,0
Golf6,4,PRRR,12,4,2,5,2,0
Golf6,4,PRRR,12,5,3,6,1,0
Golf6,4,PRRR,12,6,3,5,5,0
Golf6,4,PRRR,12,7,4,6,5,0
Golf6,4,PRRR,12,8,4,5,2,0
Golf6,4,PRRR,12,9,1,2,1,1054
Golf6,4,PRRR,12,10,1,6,3,2986
Golf6,4,PRRR,12,11,2,2,2,0
Golf6,4,PRRR,12,12,2,7,1,0
Golf6,4,PRRR,12,13,3,2,2,0
Golf6,4,PRRR,12,14,3,7,6,0
Golf6,4,PRRR,12,15,4,2,2,0
Golf6,4,PRRR,12,16,4,7,5,0
Golf6,4,PRRR,12,17,1,2,1,962
Golf6,4,PRRR,12,18,1,6,4,2676
Golf6,4,PRRR,12,19,2,2,1,0
Golf6,4,PRRR,12,20,2,6,2,0
Golf6,4,PRRR,12,21,3,2,1,0
Golf6,4,PRRR,12,22,3,6,1,0
Golf6,4,PRRR,12,23,4,2,1,0
Golf6,4,PRRR,12,24,4,6,2,0
Golf6,4,PRRR,12,25,1,2,2,908
Golf6,4,PRRR,12,26,1,7,2,3001
Golf6,4,PRRR,12,27,2,2,1,0
Golf6,4,PRRR,12,28,2,6,1,0
Golf6,4,PRRR,12,29,3,2,1,0
Golf6,4,PRRR,12,30,3,6,5,0
Golf6,4,PRRR,12,31,4,2,1,0
Golf6,4,PRRR,12,32,4,6,6,0
Golf6,4,PRRR,12,33,1,2,2,742
Golf6,4,PRRR,12,34,1,7,7,2380
Golf6,4,PRRR,12,35,2,2,2,0
Golf6,4,PRRR,12,36,2,7,7,0
Golf6,4,PRRR,12,37,3,2,1,0
Golf6,4,PRRR,12,38,3,6,1,0
Golf6,4,PRRR,12,39,4,2,1,0
Golf6,4,PRRR,12,40,4,6,4,0
Golf6,4,PRRR,12,41,1,2,2,544
Golf6,4,PRRR,12,42,1,7,6,1745
Golf6,4,PRRR,13,1,1,6,3,3319
Golf6,4,PRRR,13,2,1,5,5,2745
Golf6,4,PRRR,13,3,2,6,5,0
Golf6,4,PRRR,13,4,2,5,5,0
Golf6,4,PRRR,13,5,3,6,1,0
Golf6,4,PRRR,13,6,3,5,3,0
Golf6,4,PRRR,13,7,4,6,5,0
Golf6,4,PRRR,13,8,4,5,4,0
Golf6,4,PRRR,13,9,1,2,2,1071
Golf6,4,PRRR,13,10,1,7,4,3492
Golf6,4,PRRR,13,11,2,2,1,0
Golf6,4,PRRR,13,12,2,6,3,0
Golf6,4,PRRR,13,13,3,2,2,0
Golf6,4,PRRR,13,14,3,7,1,0
Golf6,4,PRRR,13,15,4,2,2,0
Golf6,4,PRRR,13,16,4,7,2,0
Golf6,4,PRRR,13,17,1,2,2,987
Golf6,4,PRRR,13,18,1,7,7,3138
Golf6,4,PRRR,13,19,2,2,2,0
Golf6,4,PRRR,13,20,2,7,3,0
Golf6,4,PRRR,13,21,3,2,1,0
Golf6,4,PRRR,13,22,3,6,6,0
Golf6,4,PRRR,13,23,4,2,2,0
Golf6,4,PRRR,13,24,4,7,6,0
Golf6,4,PRRR,13,25,1,2,2,840
Golf6,4,PRRR,13,26,1,7,1,2777
Golf6,4,PRRR,13,27,2,2,1,0
Golf6,4,PRRR,13,28,2,6,4,0
Golf6,4,PRRR,13,29,3,2,2,0
Golf6,4,PRRR,13,30,3,7,3,0
Golf6,4,PRRR,13,31,4,2,2,0
Golf6,4,PRRR,13,32,4,7,6,0
Golf6,4,PRRR,13,33,1,2,1,614
Golf6,4,PRRR,13,34,1,6,6,1734
Golf6,4,PRRR,13,35,2,2,2,0
Golf6,4,PRRR,13,36,2,7,6,0
Golf6,4,PRRR,13,37,3,2,1,0
Golf6,4,PRRR,13,38,3,6,3,0
Golf6,4,PRRR,13,39,4,2,2,0
Golf6,4,PRRR,13,40,4,7,4,0
Golf6,4,PRRR,13,41,1,2,2,487
Golf6,4,PRRR,13,42,1,7,5,1533
