game,numPlayers,ai,run,player,score,rank,time
Golf6,4,PRRR,94,4,43,2,20560
Golf6,4,PRRR,95,1,53,1,20831
Golf6,4,PRRR,95,2,49,2,20831
Golf6,4,PRRR,95,3,35,3,20831
Golf6,4,PRRR,95,4,20,4,20831
Golf6,4,PRRR,96,1,59,1,30401
Golf6,4,PRRR,96,2,25,4,30401
Golf6,4,PRRR,96,3,36,3,30401
Golf6,4,PRRR,96,4,45,2,30401
Golf6,4,PRRR,97,1,63,1,25261
Golf6,4,PRRR,97,2,23,3,25261
Golf6,4,PRRR,97,3,21,4,25261
Golf6,4,PRRR,97,4,42,2,25261
Golf6,4,PRRR,98,1,52,1,29402
Golf6,4,PRRR,98,2,35,3,29402
Golf6,4,PRRR,98,3,48,2,29402
Golf6,4,PRRR,98,4,33,4,29402
Golf6,4,PRRR,99,1,54,1,21869
Golf6,4,PRRR,99,2,36,4,21869
Golf6,4,PRRR,99,3,42,2,21869
Golf6,4,PRRR,99,4,38,3,21869
Golf6,4,PRRR,100,1,42,1,26811
Golf6,4,PRRR,100,2,35,4,26811
Golf6,4,PRRR,100,3,41,2,26811
Golf6,4,PRRR,100,4,40,3,26811
