game,numPlayers,ai,run,player,score,rank,time
Cuckoo,6,RRRRRR,50,5,1,1,608
Cuckoo,6,RRRRRR,50,6,1,1,608
Cuckoo,6,RRRRRR,51,1,1,1,607
Cuckoo,6,RRRRRR,51,2,1,1,607
Cuckoo,6,RRRRRR,51,3,1,1,607
Cuckoo,6,RRRRRR,51,4,0,6,607
Cuckoo,6,RRRRRR,51,5,1,1,607
Cuckoo,6,RRRRRR,51,6,1,1,607
Cuckoo,6,RRRRRR,52,1,1,1,599
Cuckoo,6,RRRRRR,52,2,1,1,599
Cuckoo,6,RRRRRR,52,3,0,6,599
Cuckoo,6,RRRRRR,52,4,1,1,599
Cuckoo,6,RRRRRR,52,5,1,1,599
Cuckoo,6,RRRRRR,52,6,1,1,599
Cuckoo,6,RRRRRR,53,1,1,1,613
Cuckoo,6,RRRRRR,53,2,1,1,613
Cuckoo,6,RRRRRR,53,3,1,1,613
Cuckoo,6,RRRRRR,53,4,0,6,613
Cuckoo,6,RRRRRR,53,5,1,1,613
Cuckoo,6,RRRRRR,53,6,1,1,613
Cuckoo,6,RRRRRR,54,1,1,1,595
Cuckoo,6,RRRRRR,54,2,0,6,595
Cuckoo,6,RRRRRR,54,3,1,1,595
Cuckoo,6,RRRRRR,54,4,1,1,595
Cuckoo,6,RRRRRR,54,5,1,1,595
Cuckoo,6,RRRRRR,54,6,1,1,595
Cuckoo,6,RRRRRR,55,1,1,1,603
Cuckoo,6,RRRRRR,55,2,1,1,603
Cuckoo,6,RRRRRR,55,3,1,1,603
Cuckoo,6,RRRRRR,55,4,0,6,603
Cuckoo,6,RRRRRR,55,5,1,1,603
Cuckoo,6,RRRRRR,55,6,1,1,603
Cuckoo,6,RRRRRR,56,1,1,1,677
Cuckoo,6,RRRRRR,56,2,1,1,677
Cuckoo,6,RRRRRR,56,3,0,6,677
Cuckoo,6,RRRRRR,56,4,1,1,677
Cuckoo,6,RRRRRR,56,5,1,1,677
Cuckoo,6,RRRRRR,56,6,1,1,677
Cuckoo,6,RRRRRR,57,1,1,1,596
Cuckoo,6,RRRRRR,57,2,1,1,596
Cuckoo,6,RRRRRR,57,3,0,6,596
Cuckoo,6,RRRRRR,57,4,1,1,596
Cuckoo,6,RRRRRR,57,5,1,1,596
Cuckoo,6,RRRRRR,57,6,1,1,596
Cuckoo,6,RRRRRR,58,1,1,1,589
Cuckoo,6,RRRRRR,58,2,1,1,589
Cuckoo,6,RRRRRR,58,3,1,1,589
Cuckoo,6,RRRRRR,58,4,1,1,589
Cuckoo,6,RRRRRR,58,5,1,1,589
Cuckoo,6,RRRRRR,58,6,0,6,589
Cuckoo,6,RRRRRR,59,1,1,1,597
Cuckoo,6,RRRRRR,59,2,1,1,597
Cuckoo,6,RRRRRR,59,3,0,6,597
Cuckoo,6,RRRRRR,59,4,1,1,597
Cuckoo,6,RRRRRR,59,5,1,1,597
Cuckoo,6,RRRRRR,59,6,1,1,597
Cuckoo,6,RRRRRR,60,1,0,6,580
Cuckoo,6,RRRRRR,60,2,1,1,580
Cuckoo,6,RRRRRR,60,3,1,1,580
Cuckoo,6,RRRRRR,60,4,1,1,580
Cuckoo,6,RRRRRR,60,5,1,1,580
Cuckoo,6,RRRRRR,60,6,1,1,580
Cuckoo,6,RRRRRR,61,1,1,1,579
Cuckoo,6,RRRRRR,61,2,1,1,579
Cuckoo,6,RRRRRR,61,3,1,1,579
Cuckoo,6,RRRRRR,61,4,0,6,579
Cuckoo,6,RRRRRR,61,5,1,1,579
Cuckoo,6,RRRRRR,61,6,1,1,579
Cuckoo,6,RRRRRR,62,1,1,1,591
Cuckoo,6,RRRRRR,62,2,1,1,591
Cuckoo,6,RRRRRR,62,3,1,1,591
Cuckoo,6,RRRRRR,62,4,0,6,591
Cuckoo,6,RRRRRR,62,5,1,1,591
Cuckoo,6,RRRRRR,62,6,1,1,591
Cuckoo,6,RRRRRR,63,1,1,1,611
Cuckoo,6,RRRRRR,63,2,1,1,611
Cuckoo,6,RRRRRR,63,3,1,1,611
Cuckoo,6,RRRRRR,63,4,0,6,611
Cuckoo,6,RRRRRR,63,5,1,1,611
Cuckoo,6,RRRRRR,63,6,1,1,611
Cuckoo,6,RRRRRR,64,1,1,1,606
Cuckoo,6,RRRRRR,64,2,1,1,606
Cuckoo,6,RRRRRR,64,3,0,6,606
Cuckoo,6,RRRRRR,64,4,1,1,606
Cuckoo,6,RRRRRR,64,5,1,1,606
Cuckoo,6,RRRRRR,64,6,1,1,606
Cuckoo,6,RRRRRR,65,1,1,1,556
Cuckoo,6,RRRRRR,65,2,1,1,556
Cuckoo,6,RRRRRR,65,3,1,1,556
Cuckoo,6,RRRRRR,65,4,0,6,556
Cuckoo,6,RRRRRR,65,5,1,1,556
Cuckoo,6,RRRRRR,65,6,1,1,556
Cuckoo,6,RRRRRR,66,1,1,1,585
Cuckoo,6,RRRRRR,66,2,1,1,585
Cuckoo,6,RRRRRR,66,3,0,6,585
Cuckoo,6,RRRRRR,66,4,1,1,585
Cuckoo,6,RRRRRR,66,5,1,1,585
Cuckoo,6,RRRRRR,66,6,1,1,585
Cuckoo,6,RRRRRR,67,1,1,1,617
Cuckoo,6,RRRRRR,67,2,1,1,617
Cuckoo,6,RRRRRR,67,3,1,1,617
Cuckoo,6,RRRRRR,67,4,0,6,617
Cuckoo,6,RRRRRR,67,5,1,1,617
Cuckoo,6,RRRRRR,67,6,1,1,617
Cuckoo,6,RRRRRR,68,1,1,1,633
Cuckoo,6,RRRRRR,68,2,1,1,633
Cuckoo,6,RRRRRR,68,3,1,1,633
Cuckoo,6,RRRRRR,68,4,0,6,633
Cuckoo,6,RRRRRR,68,5,1,1,633
Cuckoo,6,RRRRRR,68,6,1,1,633
Cuckoo,6,RRRRRR,69,1,1,1,631
Cuckoo,6,RRRRRR,69,2,1,1,631
Cuckoo,6,RRRRRR,69,3,0,6,631
Cuckoo,6,RRRRRR,69,4,1,1,631
Cuckoo,6,RRRRRR,69,5,1,1,631
Cuckoo,6,RRRRRR,69,6,1,1,631
Cuckoo,6,RRRRRR,70,1,1,1,687
Cuckoo,6,RRRRRR,70,2,1,1,687
Cuckoo,6,RRRRRR,70,3,1,1,687
Cuckoo,6,RRRRRR,70,4,0,6,687
Cuckoo,6,RRRRRR,70,5,1,1,687
Cuckoo,6,RRRRRR,70,6,1,1,687
Cuckoo,6,RRRRRR,71,1,1,1,623
Cuckoo,6,RRRRRR,71,2,0,6,623
Cuckoo,6,RRRRRR,71,3,1,1,623
Cuckoo,6,RRRRRR,71,4,1,1,623
Cuckoo,6,RRRRRR,71,5,1,1,623
Cuckoo,6,RRRRRR,71,6,1,1,623
Cuckoo,6,RRRRRR,72,1,1,1,618
Cuckoo,6,RRRRRR,72,2,1,1,618
Cuckoo,6,RRRRRR,72,3,0,6,618
Cuckoo,6,RRRRRR,72,4,1,1,618
Cuckoo,6,RRRRRR,72,5,1,1,618
Cuckoo,6,RRRRRR,72,6,1,1,618
Cuckoo,6,RRRRRR,73,1,1,1,573
Cuckoo,6,RRRRRR,73,2,1,1,573
Cuckoo,6,RRRRRR,73,3,1,1,573
Cuckoo,6,RRRRRR,73,4,1,1,573
Cuckoo,6,RRRRRR,73,5,1,1,573
Cuckoo,6,RRRRRR,73,6,0,6,573
Cuckoo,6,RRRRRR,74,1,1,1,599
Cuckoo,6,RRRRRR,74,2,1,1,599
Cuckoo,6,RRRRRR,74,3,1,1,599
Cuckoo,6,RRRRRR,74,4,1,1,599
Cuckoo,6,RRRRRR,74,5,0,6,599
Cuckoo,6,RRRRRR,74,6,1,1,599
Cuckoo,6,RRRRRR,75,1,0,6,651
Cuckoo,6,RRRRRR,75,2,1,1,651
Cuckoo,6,RRRRRR,75,3,1,1,651
Cuckoo,6,RRRRRR,75,4,1,1,651
Cuckoo,6,RRRRRR,75,5,1,1,651
Cuckoo,6,RRRRRR,75,6,1,1,651
Cuckoo,6,RRRRRR,76,1,1,1,655
Cuckoo,6,RRRRRR,76,2,0,6,655
Cuckoo,6,RRRRRR,76,3,1,1,655
Cuckoo,6,RRRRRR,76,4,1,1,655
Cuckoo,6,RRRRRR,76,5,1,1,655
Cuckoo,6,RRRRRR,76,6,1,1,655
Cuckoo,6,RRRRRR,77,1,1,1,655
Cuckoo,6,RRRRRR,77,2,1,1,655
Cuckoo,6,RRRRRR,77,3,1,1,655
Cuckoo,6,RRRRRR,77,4,1,1,655
Cuckoo,6,RRRRRR,77,5,1,1,655
Cuckoo,6,RRRRRR,77,6,0,6,655
Cuckoo,6,RRRRRR,78,1,1,1,633
Cuckoo,6,RRRRRR,78,2,1,1,633
Cuckoo,6,RRRRRR,78,3,0,6,633
Cuckoo,6,RRRRRR,78,4,1,1,633
Cuckoo,6,RRRRRR,78,5,1,1,633
Cuckoo,6,RRRRRR,78,6,1,1,633
Cuckoo,6,RRRRRR,79,1,1,1,604
Cuckoo,6,RRRRRR,79,2,1,1,604
Cuckoo,6,RRRRRR,79,3,1,1,604
Cuckoo,6,RRRRRR,79,4,1,1,604
Cuckoo,6,RRRRRR,79,5,1,1,604
Cuckoo,6,RRRRRR,79,6,0,6,604
Cuckoo,6,RRRRRR,80,1,0,6,608
Cuckoo,6,RRRRRR,80,2,1,1,608
Cuckoo,6,RRRRRR,80,3,1,1,608
Cuckoo,6,RRRRRR,80,4,1,1,608
Cuckoo,6,RRRRRR,80,5,1,1,608
Cuckoo,6,RRRRRR,80,6,1,1,608
Cuckoo,6,RRRRRR,81,1,1,1,617
Cuckoo,6,RRRRRR,81,2,1,1,617
Cuckoo,6,RRRRRR,81,3,1,1,617
Cuckoo,6,RRRRRR,81,4,0,6,617
Cuckoo,6,RRRRRR,81,5,1,1,617
Cuckoo,6,RRRRRR,81,6,1,1,617
Cuckoo,6,RRRRRR,82,1,1,1,655
Cuckoo,6,RRRRRR,82,2,1,1,655
Cuckoo,6,RRRRRR,82,3,1,1,655
Cuckoo,6,RRRRRR,82,4,1,1,655
Cuckoo,6,RRRRRR,82,5,1,1,655
Cuckoo,6,RRRRRR,82,6,0,6,655
Cuckoo,6,RRRRRR,83,1,0,6,636
Cuckoo,6,RRRRRR,83,2,1,1,636
Cuckoo,6,RRRRRR,83,3,1,1,636
